dc,drift_value_hddm_a,host,id,parameter_id,station_id,topic,unix_timestamp,actual_timestamp
localhost,22.0,b104e5145a87,5644725279.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492331129.0,2017-04-16 08:25:29
localhost,21.0,b104e5145a87,5644738881.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492331415.0,2017-04-16 08:30:15
localhost,25.0,b104e5145a87,5644743562.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492331516.0,2017-04-16 08:31:56
localhost,21.0,b104e5145a87,5644753474.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492331718.0,2017-04-16 08:35:18
localhost,25.0,b104e5145a87,5644758939.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492331821.0,2017-04-16 08:37:01
localhost,21.0,b104e5145a87,5644768332.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492332019.0,2017-04-16 08:40:19
localhost,25.0,b104e5145a87,5644785222.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492332120.0,2017-04-16 08:42:00
localhost,21.0,b104e5145a87,5644786069.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492332332.0,2017-04-16 08:45:32
localhost,21.0,b104e5145a87,5644798253.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492332634.0,2017-04-16 08:50:34
localhost,25.0,b104e5145a87,5644802980.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492332733.0,2017-04-16 08:52:13
localhost,19.0,b104e5145a87,5644812409.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492332924.0,2017-04-16 08:55:24
localhost,23.0,b104e5145a87,5644815658.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492332987.0,2017-04-16 08:56:27
localhost,21.0,b104e5145a87,5644828276.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492333254.0,2017-04-16 09:00:54
localhost,25.0,b104e5145a87,5644832868.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492333355.0,2017-04-16 09:02:35
localhost,21.0,b104e5145a87,5644842509.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492333553.0,2017-04-16 09:05:53
localhost,25.0,b104e5145a87,5644847360.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492333659.0,2017-04-16 09:07:39
localhost,19.0,b104e5145a87,5644855852.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492333844.0,2017-04-16 09:10:44
localhost,23.0,b104e5145a87,5644860108.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492333907.0,2017-04-16 09:11:47
localhost,21.0,b104e5145a87,5644872894.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492334174.0,2017-04-16 09:16:14
localhost,21.0,b104e5145a87,5644887875.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492334483.0,2017-04-16 09:21:23
localhost,20.0,b104e5145a87,5644902607.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492334786.0,2017-04-16 09:26:26
localhost,24.0,b104e5145a87,5644906321.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492334864.0,2017-04-16 09:27:44
localhost,21.0,b104e5145a87,5644919427.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492335114.0,2017-04-16 09:31:54
localhost,21.0,b104e5145a87,5644934246.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492335428.0,2017-04-16 09:37:08
localhost,21.0,b104e5145a87,5644950442.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492335747.0,2017-04-16 09:42:27
localhost,21.0,b104e5145a87,5644977896.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492336057.0,2017-04-16 09:47:37
localhost,20.0,b104e5145a87,5644981486.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492336366.0,2017-04-16 09:52:46
localhost,24.0,b104e5145a87,5644985783.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492336447.0,2017-04-16 09:54:07
localhost,21.0,b104e5145a87,5644998278.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492336695.0,2017-04-16 09:58:15
localhost,20.0,b104e5145a87,5645014369.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492337012.0,2017-04-16 10:03:32
localhost,24.0,b104e5145a87,5645018130.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492337088.0,2017-04-16 10:04:48
localhost,20.0,b104e5145a87,5645030468.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492337332.0,2017-04-16 10:08:52
localhost,24.0,b104e5145a87,5645034135.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492337411.0,2017-04-16 10:10:11
localhost,20.0,b104e5145a87,5645045823.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492337652.0,2017-04-16 10:14:12
localhost,24.0,b104e5145a87,5645049468.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492337727.0,2017-04-16 10:15:27
localhost,20.0,b104e5145a87,5645062726.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492337986.0,2017-04-16 10:19:46
localhost,24.0,b104e5145a87,5645066730.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492338066.0,2017-04-16 10:21:06
localhost,20.0,b104e5145a87,5645078957.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492338309.0,2017-04-16 10:25:09
localhost,24.0,b104e5145a87,5645082795.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492338387.0,2017-04-16 10:26:27
localhost,20.0,b104e5145a87,5645096462.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492338648.0,2017-04-16 10:30:48
localhost,24.0,b104e5145a87,5645100243.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492338725.0,2017-04-16 10:32:05
localhost,20.0,b104e5145a87,5645112791.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492338969.0,2017-04-16 10:36:09
localhost,24.0,b104e5145a87,5645116916.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492339046.0,2017-04-16 10:37:26
localhost,20.0,b104e5145a87,5645130284.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492339314.0,2017-04-16 10:41:54
localhost,24.0,b104e5145a87,5645133803.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492339387.0,2017-04-16 10:43:07
localhost,20.0,b104e5145a87,5645147180.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492339640.0,2017-04-16 10:47:20
localhost,24.0,b104e5145a87,5645150414.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492339712.0,2017-04-16 10:48:32
localhost,20.0,b104e5145a87,5645174827.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492339978.0,2017-04-16 10:52:58
localhost,24.0,b104e5145a87,5645175029.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492340054.0,2017-04-16 10:54:14
localhost,18.0,b104e5145a87,5645180940.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492340304.0,2017-04-16 10:58:24
localhost,22.0,b104e5145a87,5645183626.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492340352.0,2017-04-16 10:59:12
localhost,19.0,b104e5145a87,5645200659.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492340646.0,2017-04-16 11:04:06
localhost,23.0,b104e5145a87,5645203586.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492340704.0,2017-04-16 11:05:04
localhost,18.0,b104e5145a87,5645217983.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492340985.0,2017-04-16 11:09:45
localhost,22.0,b104e5145a87,5645220625.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492341035.0,2017-04-16 11:10:35
localhost,18.0,b104e5145a87,5645235584.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492341332.0,2017-04-16 11:15:32
localhost,22.0,b104e5145a87,5645237982.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492341382.0,2017-04-16 11:16:22
localhost,18.0,b104e5145a87,5645251483.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492341685.0,2017-04-16 11:21:25
localhost,22.0,b104e5145a87,5645254150.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492341732.0,2017-04-16 11:22:12
localhost,18.0,b104e5145a87,5645268712.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492342042.0,2017-04-16 11:27:22
localhost,22.0,b104e5145a87,5645271317.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492342090.0,2017-04-16 11:28:10
localhost,18.0,b104e5145a87,5645286434.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492342409.0,2017-04-16 11:33:29
localhost,22.0,b104e5145a87,5645288444.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492342456.0,2017-04-16 11:34:16
localhost,18.0,b104e5145a87,5645305289.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492342768.0,2017-04-16 11:39:28
localhost,22.0,b104e5145a87,5645307457.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492342816.0,2017-04-16 11:40:16
localhost,18.0,b104e5145a87,5645323238.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492343131.0,2017-04-16 11:45:31
localhost,22.0,b104e5145a87,5645325661.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492343179.0,2017-04-16 11:46:19
localhost,18.0,b104e5145a87,5645340474.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492343510.0,2017-04-16 11:51:50
localhost,22.0,b104e5145a87,5645342721.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492343558.0,2017-04-16 11:52:38
localhost,18.0,b104e5145a87,5645368360.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492343875.0,2017-04-16 11:57:55
localhost,22.0,b104e5145a87,5645368543.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492343924.0,2017-04-16 11:58:44
localhost,18.0,b104e5145a87,5645375708.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492344249.0,2017-04-16 12:04:09
localhost,22.0,b104e5145a87,5645378093.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492344298.0,2017-04-16 12:04:58
localhost,18.0,b104e5145a87,5645393212.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492344637.0,2017-04-16 12:10:37
localhost,22.0,b104e5145a87,5645395372.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492344683.0,2017-04-16 12:11:23
localhost,18.0,b104e5145a87,5645411035.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492345026.0,2017-04-16 12:17:06
localhost,22.0,b104e5145a87,5645413054.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492345074.0,2017-04-16 12:17:54
localhost,18.0,b104e5145a87,5645429294.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492345435.0,2017-04-16 12:23:55
localhost,22.0,b104e5145a87,5645431621.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492345483.0,2017-04-16 12:24:43
localhost,18.0,b104e5145a87,5645448101.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492345837.0,2017-04-16 12:30:37
localhost,22.0,b104e5145a87,5645450261.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492345885.0,2017-04-16 12:31:25
localhost,18.0,b104e5145a87,5645467247.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492346248.0,2017-04-16 12:37:28
localhost,22.0,b104e5145a87,5645469171.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492346295.0,2017-04-16 12:38:15
localhost,18.0,b104e5145a87,5645484336.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492346636.0,2017-04-16 12:43:56
localhost,22.0,b104e5145a87,5645486356.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492346683.0,2017-04-16 12:44:43
localhost,18.0,b104e5145a87,5645504466.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492347053.0,2017-04-16 12:50:53
localhost,22.0,b104e5145a87,5645507067.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492347100.0,2017-04-16 12:51:40
localhost,18.0,b104e5145a87,5645524581.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492347494.0,2017-04-16 12:58:14
localhost,22.0,b104e5145a87,5645526719.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492347540.0,2017-04-16 12:59:00
localhost,17.0,b104e5145a87,5645547280.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492347938.0,2017-04-16 13:05:38
localhost,21.0,b104e5145a87,5645547408.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492347981.0,2017-04-16 13:06:21
localhost,17.0,b104e5145a87,5645562235.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492348355.0,2017-04-16 13:12:35
localhost,21.0,b104e5145a87,5645564466.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492348397.0,2017-04-16 13:13:17
localhost,17.0,b104e5145a87,5645583405.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492348796.0,2017-04-16 13:19:56
localhost,21.0,b104e5145a87,5645585291.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492348839.0,2017-04-16 13:20:39
localhost,17.0,b104e5145a87,5645603336.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492349219.0,2017-04-16 13:26:59
localhost,21.0,b104e5145a87,5645605213.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492349260.0,2017-04-16 13:27:40
localhost,17.0,b104e5145a87,5645625059.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492349682.0,2017-04-16 13:34:42
localhost,21.0,b104e5145a87,5645627022.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492349725.0,2017-04-16 13:35:25
localhost,17.0,b104e5145a87,5645646714.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492350145.0,2017-04-16 13:42:25
localhost,21.0,b104e5145a87,5645648583.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492350188.0,2017-04-16 13:43:08
localhost,17.0,b104e5145a87,5645667651.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492350597.0,2017-04-16 13:49:57
localhost,21.0,b104e5145a87,5645669649.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492350640.0,2017-04-16 13:50:40
localhost,17.0,b104e5145a87,5645686676.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492351017.0,2017-04-16 13:56:57
localhost,21.0,b104e5145a87,5645688464.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492351060.0,2017-04-16 13:57:40
localhost,17.0,b104e5145a87,5645709353.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492351482.0,2017-04-16 14:04:42
localhost,21.0,b104e5145a87,5645711880.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492351523.0,2017-04-16 14:05:23
localhost,17.0,b104e5145a87,5645732173.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492351933.0,2017-04-16 14:12:13
localhost,21.0,b104e5145a87,5645733896.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492351976.0,2017-04-16 14:12:56
localhost,17.0,b104e5145a87,5645756049.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492352455.0,2017-04-16 14:20:55
localhost,21.0,b104e5145a87,5645758744.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492352499.0,2017-04-16 14:21:39
localhost,17.0,b104e5145a87,5645778887.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492352929.0,2017-04-16 14:28:49
localhost,21.0,b104e5145a87,5645781009.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492352972.0,2017-04-16 14:29:32
localhost,17.0,b104e5145a87,5645800662.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492353391.0,2017-04-16 14:36:31
localhost,21.0,b104e5145a87,5645802733.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492353433.0,2017-04-16 14:37:13
localhost,17.0,b104e5145a87,5645826459.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492353940.0,2017-04-16 14:45:40
localhost,21.0,b104e5145a87,5645828433.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492353985.0,2017-04-16 14:46:25
localhost,17.0,b104e5145a87,5645853163.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492354490.0,2017-04-16 14:54:50
localhost,21.0,b104e5145a87,5645855306.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492354534.0,2017-04-16 14:55:34
localhost,17.0,b104e5145a87,5645877597.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492354981.0,2017-04-16 15:03:01
localhost,21.0,b104e5145a87,5645879609.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492355026.0,2017-04-16 15:03:46
localhost,17.0,b104e5145a87,5645916528.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492355753.0,2017-04-16 15:15:53
localhost,21.0,b104e5145a87,5645916764.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492355804.0,2017-04-16 15:16:44
localhost,17.0,b104e5145a87,5645936189.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492356236.0,2017-04-16 15:23:56
localhost,21.0,b104e5145a87,5645938445.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492356282.0,2017-04-16 15:24:42
localhost,17.0,b104e5145a87,5645961851.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492356775.0,2017-04-16 15:32:55
localhost,21.0,b104e5145a87,5645963776.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492356820.0,2017-04-16 15:33:40
localhost,17.0,b104e5145a87,5645983802.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492357236.0,2017-04-16 15:40:36
localhost,21.0,b104e5145a87,5645985688.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492357281.0,2017-04-16 15:41:21
localhost,17.0,b104e5145a87,5646017317.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492357959.0,2017-04-16 15:52:39
localhost,21.0,b104e5145a87,5646019419.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492358007.0,2017-04-16 15:53:27
localhost,17.0,b104e5145a87,5646039010.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492358438.0,2017-04-16 16:00:38
localhost,21.0,b104e5145a87,5646041202.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492358484.0,2017-04-16 16:01:24
localhost,17.0,b104e5145a87,5646074293.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492359183.0,2017-04-16 16:13:03
localhost,21.0,b104e5145a87,5646077694.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492359235.0,2017-04-16 16:13:55
localhost,17.0,b104e5145a87,5646103030.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492359584.0,2017-04-16 16:19:44
localhost,21.0,b104e5145a87,5646103112.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492359631.0,2017-04-16 16:20:31
localhost,17.0,b104e5145a87,5646119028.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492360096.0,2017-04-16 16:28:16
localhost,21.0,b104e5145a87,5646121174.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492360143.0,2017-04-16 16:29:03
localhost,17.0,b104e5145a87,5646138904.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492360540.0,2017-04-16 16:35:40
localhost,21.0,b104e5145a87,5646140919.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492360587.0,2017-04-16 16:36:27
localhost,17.0,b104e5145a87,5646167409.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492361141.0,2017-04-16 16:45:41
localhost,21.0,b104e5145a87,5646169785.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492361188.0,2017-04-16 16:46:28
localhost,17.0,b104e5145a87,5646185496.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492361522.0,2017-04-16 16:52:02
localhost,21.0,b104e5145a87,5646187465.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492361569.0,2017-04-16 16:52:49
localhost,17.0,b104e5145a87,5646207107.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492361965.0,2017-04-16 16:59:25
localhost,21.0,b104e5145a87,5646209260.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492362012.0,2017-04-16 17:00:12
localhost,17.0,b104e5145a87,5646230497.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492362448.0,2017-04-16 17:07:28
localhost,21.0,b104e5145a87,5646232656.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492362496.0,2017-04-16 17:08:16
localhost,17.0,b104e5145a87,5646255981.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492362964.0,2017-04-16 17:16:04
localhost,21.0,b104e5145a87,5646258154.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492363011.0,2017-04-16 17:16:51
localhost,17.0,b104e5145a87,5646289926.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492363410.0,2017-04-16 17:23:30
localhost,21.0,b104e5145a87,5646289990.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492363458.0,2017-04-16 17:24:18
localhost,17.0,b104e5145a87,5646300377.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492363867.0,2017-04-16 17:31:07
localhost,21.0,b104e5145a87,5646313639.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492363916.0,2017-04-16 17:31:56
localhost,17.0,b104e5145a87,5646321303.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492364275.0,2017-04-16 17:37:55
localhost,21.0,b104e5145a87,5646323522.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492364323.0,2017-04-16 17:38:43
localhost,17.0,b104e5145a87,5646346228.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492364788.0,2017-04-16 17:46:28
localhost,21.0,b104e5145a87,5646349323.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492364838.0,2017-04-16 17:47:18
localhost,17.0,b104e5145a87,5646364950.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492365165.0,2017-04-16 17:52:45
localhost,21.0,b104e5145a87,5646367107.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492365213.0,2017-04-16 17:53:33
localhost,17.0,b104e5145a87,5646385812.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492365608.0,2017-04-16 18:00:08
localhost,21.0,b104e5145a87,5646387928.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492365656.0,2017-04-16 18:00:56
localhost,17.0,b104e5145a87,5646404717.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492366006.0,2017-04-16 18:06:46
localhost,21.0,b104e5145a87,5646407001.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492366055.0,2017-04-16 18:07:35
localhost,17.0,b104e5145a87,5646422975.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492366395.0,2017-04-16 18:13:15
localhost,21.0,b104e5145a87,5646425221.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492366442.0,2017-04-16 18:14:02
localhost,17.0,b104e5145a87,5646443799.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492366846.0,2017-04-16 18:20:46
localhost,21.0,b104e5145a87,5646445956.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492366892.0,2017-04-16 18:21:32
localhost,17.0,b104e5145a87,5646464296.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492367262.0,2017-04-16 18:27:42
localhost,21.0,b104e5145a87,5646466885.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492367309.0,2017-04-16 18:28:29
localhost,17.0,b104e5145a87,5646484645.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492367680.0,2017-04-16 18:34:40
localhost,21.0,b104e5145a87,5646502078.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492367727.0,2017-04-16 18:35:27
localhost,17.0,b104e5145a87,5646505420.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492368091.0,2017-04-16 18:41:31
localhost,21.0,b104e5145a87,5646507636.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492368138.0,2017-04-16 18:42:18
localhost,17.0,b104e5145a87,5646527061.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492368543.0,2017-04-16 18:49:03
localhost,21.0,b104e5145a87,5646529143.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492368590.0,2017-04-16 18:49:50
localhost,17.0,b104e5145a87,5646544113.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492368923.0,2017-04-16 18:55:23
localhost,21.0,b104e5145a87,5646546496.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492368971.0,2017-04-16 18:56:11
localhost,17.0,b104e5145a87,5646562373.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492369319.0,2017-04-16 19:01:59
localhost,21.0,b104e5145a87,5646564477.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492369365.0,2017-04-16 19:02:45
localhost,17.0,b104e5145a87,5646581335.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492369718.0,2017-04-16 19:08:38
localhost,21.0,b104e5145a87,5646583389.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492369764.0,2017-04-16 19:09:24
localhost,17.0,b104e5145a87,5646598619.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492370100.0,2017-04-16 19:15:00
localhost,21.0,b104e5145a87,5646600553.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492370147.0,2017-04-16 19:15:47
localhost,17.0,b104e5145a87,5646617057.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492370496.0,2017-04-16 19:21:36
localhost,21.0,b104e5145a87,5646619234.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492370543.0,2017-04-16 19:22:23
localhost,17.0,b104e5145a87,5646634613.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492370890.0,2017-04-16 19:28:10
localhost,21.0,b104e5145a87,5646636585.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492370937.0,2017-04-16 19:28:57
localhost,17.0,b104e5145a87,5646653746.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492371295.0,2017-04-16 19:34:55
localhost,21.0,b104e5145a87,5646655928.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492371342.0,2017-04-16 19:35:42
localhost,17.0,b104e5145a87,5646682199.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492371693.0,2017-04-16 19:41:33
localhost,21.0,b104e5145a87,5646683113.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492371742.0,2017-04-16 19:42:22
localhost,17.0,b104e5145a87,5646690920.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492372080.0,2017-04-16 19:48:00
localhost,21.0,b104e5145a87,5646693062.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492372126.0,2017-04-16 19:48:46
localhost,17.0,b104e5145a87,5646708882.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492372477.0,2017-04-16 19:54:37
